,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
15775,51,9,1534,401,1,0.0,1.0,0.0,54,0.21,0.06,0.53,4
15776,14,9,1032,0,511,0.0,1.0,0.0,69,0.27,0.15,0.0,0
15777,51,9,1081,377,1,0.0,1.0,0.0,202,0.82,0.03,0.0,4
15778,61,9,78,0,35,0.0,0.11,0.06,28,0.11,0.01,0.0,4
15779,11,9,46,139,92,0.0,0.99,0.02,254,1.0,0.01,0.0,4
15780,14,9,64,0,1,0.0,1.0,0.0,1,0.02,0.07,0.0,4
15781,13,9,8,0,1,0.0,1.0,0.0,86,1.0,0.0,0.0,1
15782,19,9,740,0,1,0.0,1.0,0.0,24,0.19,0.02,0.0,4
15783,46,9,1,0,17,0.0,0.35,0.41,6,0.02,0.22,0.0,1
15784,17,9,10,147,1,0.0,1.0,0.0,3,0.01,0.07,0.78,4
15785,22,9,226,1705,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15786,22,9,204,2400,5,0.0,1.0,0.0,255,1.0,0.0,0.01,4
15787,11,9,45,74,315,0.0,1.0,0.01,234,0.92,0.01,0.0,4
15788,4,5,0,0,300,1.0,0.07,0.06,20,0.08,0.07,1.0,0
15789,51,9,2077,328,1,0.0,1.0,0.0,133,0.55,0.03,0.01,4
15790,46,4,1,0,2,0.0,1.0,0.0,2,0.01,0.2,0.0,1
15791,57,5,0,0,34,1.0,0.41,0.06,14,0.05,0.07,1.0,0
15792,46,5,0,0,145,1.0,0.1,0.06,26,0.1,0.06,1.0,0
15793,46,2,0,0,102,0.0,0.01,0.07,1,0.0,0.07,0.0,0
15794,19,9,1030,0,3,0.0,1.0,0.0,118,0.46,0.01,0.0,4
15795,22,9,309,4281,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15796,11,9,46,112,2,0.0,1.0,0.0,208,1.0,0.0,0.0,4
15797,5,5,0,0,137,1.0,0.18,0.05,25,0.1,0.05,1.0,0
15798,20,5,0,0,238,1.0,0.03,0.06,2,0.01,0.09,1.0,0
15799,46,1,0,0,289,0.0,0.06,0.06,17,0.07,0.09,0.0,0
15800,19,9,259,0,2,0.0,1.0,0.0,18,0.08,0.02,0.0,4
15801,19,9,495,0,1,0.0,1.0,0.0,52,1.0,0.0,0.0,4
15802,26,5,0,0,256,1.0,0.04,0.06,11,0.04,0.07,1.0,0
15803,11,9,46,138,15,0.0,1.0,0.0,222,0.87,0.02,0.0,4
15804,22,9,299,392,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15805,22,9,306,1320,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15806,46,5,0,0,131,1.0,0.07,0.07,1,0.0,0.06,1.0,0
15807,22,9,280,290,16,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15808,19,9,2194619,0,2,0.0,1.0,0.0,61,0.4,0.03,0.01,4
15809,19,9,5891,0,1,0.0,1.0,0.0,63,0.23,0.02,0.0,4
15810,18,5,0,0,220,1.0,0.0,0.07,1,0.0,0.08,1.0,0
15811,46,9,105,146,1,0.0,1.0,0.0,244,0.96,0.01,0.0,4
15812,46,5,0,0,120,1.0,0.05,0.07,15,0.06,0.07,1.0,0
15813,46,5,0,0,82,1.0,0.1,0.05,8,0.03,0.05,1.0,0
15814,46,5,0,0,249,1.0,0.06,0.05,5,0.02,0.07,1.0,0
15815,11,9,44,132,66,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15816,46,1,0,0,15,0.0,0.4,0.13,26,0.1,0.06,0.0,0
15817,51,9,611,331,1,0.0,1.0,0.0,149,0.58,0.01,0.0,4
15818,51,9,2143,328,2,0.0,1.0,0.0,95,0.48,0.03,0.01,4
15819,19,9,1874,0,1,0.0,1.0,0.0,7,1.0,0.0,0.0,4
15820,64,5,0,0,266,1.0,0.02,0.06,4,0.02,0.07,1.0,0
15821,57,5,0,0,25,1.0,0.24,0.16,66,0.26,0.02,1.0,0
15822,59,5,0,0,294,1.0,0.06,0.06,17,0.07,0.07,1.0,0
15823,11,9,44,127,65,0.0,1.0,0.0,254,1.0,0.01,0.0,4
15824,5,5,0,0,135,1.0,0.14,0.05,19,0.07,0.05,1.0,0
15825,22,9,151,1946,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15826,22,9,228,1271,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15827,51,9,2094,329,1,0.0,1.0,0.0,241,0.98,0.02,0.0,4
15828,51,9,1370,333,1,0.0,1.0,0.0,110,0.88,0.03,0.0,4
15829,22,9,54540,8314,4,0.0,1.0,0.0,74,1.0,0.0,0.0,0
15830,46,9,105,146,1,0.0,1.0,0.0,4,0.8,0.4,0.0,4
15831,18,9,1473,4152,1,0.0,1.0,0.0,25,0.23,0.05,0.0,4
15832,22,9,154,30328,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15833,18,5,0,0,268,1.0,0.03,0.06,15,0.06,0.07,1.0,0
15834,55,5,0,0,259,1.0,0.03,0.06,15,0.06,0.07,1.0,0
15835,22,9,223,1208,50,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15836,52,1,0,0,103,0.0,0.03,0.07,3,0.01,0.07,0.0,0
15837,13,9,8,0,1,0.0,1.0,0.0,108,1.0,0.0,0.0,1
15838,51,9,11430,1383,1,0.0,1.0,0.0,125,0.83,0.33,0.0,4
15839,39,5,0,0,202,1.0,0.01,0.06,15,0.06,0.07,1.0,0
15840,46,1,0,0,1,0.0,1.0,0.0,2,0.02,1.0,0.0,1
15841,22,9,217,931,18,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15842,41,1,0,0,324,0.1,0.0,1.0,1,0.0,1.0,0.09,1
15843,14,9,1032,0,510,0.0,1.0,0.0,153,0.6,0.03,0.0,0
15844,46,5,0,0,90,1.0,0.19,0.06,12,0.05,0.08,1.0,0
15845,22,9,221,337,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15846,22,9,306,2072,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15847,14,9,1032,0,511,0.0,1.0,0.0,21,0.08,0.18,0.0,0
15848,51,9,954,328,1,0.0,1.0,0.0,28,0.7,0.05,0.0,4
15849,46,5,0,0,76,1.0,0.14,0.07,18,0.07,0.06,1.0,0
15850,32,1,0,0,232,0.0,0.05,0.07,11,0.04,0.07,0.0,0
15851,26,5,0,0,37,1.0,0.24,0.14,9,0.04,0.08,1.0,0
15852,22,9,328,788,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15853,12,5,0,0,177,1.0,0.08,0.06,15,0.06,0.06,1.0,0
15854,46,5,0,0,125,1.0,0.1,0.06,12,0.05,0.06,1.0,0
15855,46,5,0,0,84,1.0,0.29,0.06,24,0.09,0.06,1.0,0
15856,22,9,291,4858,41,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15857,11,9,110,44,1,0.0,1.0,0.0,23,0.77,0.07,0.0,4
15858,22,9,332,3085,42,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15859,46,1,0,0,122,0.0,0.11,0.07,14,0.05,0.06,0.0,0
15860,61,9,89,0,4,0.0,0.25,0.5,18,0.07,0.01,0.0,4
15861,22,1,0,0,254,0.0,0.02,0.07,6,0.02,0.08,0.0,0
15862,22,1,0,0,1,0.0,1.0,0.0,75,1.0,0.0,0.0,4
15863,51,9,2932,327,1,0.0,1.0,0.0,67,0.67,0.03,0.0,4
15864,20,5,0,0,245,1.0,0.04,0.06,11,0.04,0.06,1.0,0
15865,22,9,239,501,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15866,22,9,301,310,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15867,13,9,8,0,1,0.0,1.0,0.0,41,1.0,0.0,0.0,1
15868,22,9,236,667,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15869,13,9,18,0,1,0.0,1.0,0.0,178,1.0,0.0,0.0,1
15870,46,5,0,0,12,1.0,0.33,0.33,6,0.02,0.08,1.0,0
15871,11,9,46,127,75,0.0,1.0,0.0,247,0.97,0.01,0.0,4
15872,51,9,1821,332,1,0.0,1.0,0.0,187,0.64,0.03,0.0,4
15873,46,5,0,0,107,1.0,0.15,0.06,9,0.04,0.07,1.0,0
15874,4,5,0,0,141,1.0,0.13,0.06,18,0.07,0.07,1.0,0
15875,22,9,213,2731,16,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15876,22,9,212,5790,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15877,22,9,201,468,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15878,9,5,0,0,261,1.0,0.04,0.06,10,0.04,0.07,1.0,0
15879,44,9,35,130,2,0.0,0.5,1.0,5,0.07,0.17,0.0,4
15880,46,4,1,0,2,0.0,1.0,0.0,2,0.01,0.5,0.0,1
15881,22,9,317,15675,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15882,13,9,8,0,1,0.0,1.0,0.0,13,1.0,0.0,0.0,1
15883,46,5,0,0,193,0.62,0.1,0.04,2,0.01,0.06,1.0,0
15884,8,5,0,0,110,1.0,0.08,0.06,9,0.04,0.06,1.0,0
15885,22,9,307,5669,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15886,33,5,0,0,201,1.0,0.08,0.07,17,0.07,0.08,1.0,0
15887,19,9,59,0,7,0.0,1.0,0.0,46,0.34,0.04,0.0,4
15888,22,9,294,220,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15889,22,9,344,12009,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15890,26,5,0,0,229,1.0,0.09,0.07,20,0.08,0.07,1.0,0
15891,23,5,0,0,43,1.0,0.14,0.12,6,0.02,0.08,1.0,0
15892,22,9,309,3537,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15893,46,5,0,0,166,1.0,0.05,0.06,17,0.07,0.06,1.0,0
15894,22,1,0,0,227,0.0,0.02,0.07,4,0.02,0.07,0.0,0
15895,25,5,0,0,268,1.0,0.02,0.06,6,0.02,0.08,1.0,0
15896,22,9,190,4918,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15897,51,9,3019,387,1,0.0,1.0,0.0,37,0.15,0.73,0.71,4
15898,22,9,200,2710,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15899,46,1,0,0,227,0.0,0.03,0.07,6,0.02,0.07,0.0,0
15900,46,5,0,0,117,1.0,0.09,0.06,31,0.12,0.05,1.0,0
15901,51,9,848,332,1,0.0,1.0,0.0,166,0.79,0.02,0.0,4
15902,13,9,8,0,1,0.0,1.0,0.0,108,1.0,0.0,0.0,1
15903,46,1,0,0,117,0.0,0.14,0.06,16,0.06,0.08,0.0,0
15904,17,9,8,147,1,0.0,1.0,0.0,44,0.17,0.02,0.69,4
15905,22,9,282,334,29,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15906,46,1,0,0,1,0.0,1.0,0.0,1,0.14,1.0,0.0,1
15907,13,9,8,0,1,0.0,1.0,0.0,80,1.0,0.0,0.0,1
15908,18,9,1232,2449,1,0.0,1.0,0.0,74,0.3,0.02,0.0,2
15909,22,9,240,484,13,0.0,1.0,0.0,255,1.0,0.0,0.05,4
15910,22,9,214,788,38,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15911,9,5,0,0,257,1.0,0.04,0.06,6,0.02,0.05,1.0,0
15912,46,5,0,0,118,1.0,0.02,0.08,2,0.01,0.08,1.0,0
15913,12,5,0,0,248,1.0,0.07,0.05,17,0.07,0.06,1.0,0
15914,46,5,0,0,115,1.0,0.1,0.08,14,0.05,0.07,1.0,0
15915,22,9,247,1680,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15916,11,9,46,133,125,0.0,1.0,0.0,180,0.73,0.02,0.0,4
15917,22,9,226,1195,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15918,46,5,0,0,267,1.0,0.03,0.05,9,0.04,0.05,1.0,0
15919,29,5,0,0,269,1.0,0.09,0.05,24,0.09,0.05,1.0,0
15920,57,5,0,0,12,1.0,1.0,0.0,54,0.57,0.02,0.98,0
15921,46,1,0,0,101,0.0,0.19,0.07,3,0.01,0.07,0.0,0
15922,41,1,0,0,511,0.14,0.0,1.0,1,0.0,1.0,0.03,1
15923,13,9,8,0,1,0.0,1.0,0.0,26,1.0,0.0,0.0,1
15924,26,5,0,0,278,1.0,0.07,0.06,20,0.08,0.06,1.0,0
15925,22,9,218,683,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15926,22,9,295,5077,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15927,22,9,240,564,22,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15928,22,9,213,4861,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15929,19,9,9,0,2,0.0,0.5,1.0,81,0.06,0.11,0.0,4
15930,51,9,1339,276,1,0.0,1.0,0.0,100,0.91,0.03,0.0,4
15931,57,9,1567,2857,1,0.0,1.0,0.0,1,1.0,0.0,0.0,3
15932,46,5,0,0,134,1.0,0.04,0.06,10,0.04,0.06,1.0,0
15933,18,9,220,767,1,0.0,1.0,0.0,27,0.39,0.06,0.0,4
15934,62,5,0,0,124,1.0,0.02,0.06,2,0.01,0.05,1.0,0
15935,22,9,194,679,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15936,46,5,0,0,229,1.0,0.06,0.07,1,0.0,0.08,1.0,0
15937,13,9,8,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,1
15938,46,10,0,0,1,1.0,1.0,0.0,1,0.0,0.95,0.96,1
15939,22,9,214,1533,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15940,56,5,0,0,119,1.0,0.14,0.08,17,0.07,0.07,1.0,0
15941,3,5,0,0,203,1.0,0.05,0.06,10,0.04,0.07,1.0,0
15942,46,5,0,0,280,1.0,0.04,0.06,8,0.03,0.04,1.0,0
15943,51,9,1101,332,1,0.0,1.0,0.0,225,0.96,0.02,0.0,4
15944,46,5,0,0,126,1.0,0.11,0.06,7,0.03,0.06,1.0,0
15945,22,9,372,12818,6,0.17,1.0,0.0,255,1.0,0.0,0.01,4
15946,3,5,0,0,233,1.0,0.01,0.06,20,0.08,0.06,1.0,0
15947,19,9,63,0,1,0.0,1.0,0.0,2,0.01,0.07,0.93,4
15948,46,5,0,0,96,1.0,0.11,0.06,11,0.04,0.06,1.0,0
15949,22,9,234,11864,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15950,46,5,0,0,87,1.0,0.2,0.06,18,0.07,0.07,1.0,0
15951,22,9,337,474,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15952,19,9,5891,0,17,0.0,1.0,0.0,106,0.39,0.04,0.0,4
15953,18,9,1254,2451,1,0.0,1.0,0.0,134,0.53,0.02,0.0,2
15954,22,9,260,391,44,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15955,21,5,0,0,273,1.0,0.02,0.06,16,0.06,0.08,1.0,0
15956,22,0,0,0,15,0.07,1.0,0.0,255,1.0,0.0,0.03,4
15957,22,9,312,839,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15958,11,9,46,75,117,0.0,1.0,0.0,254,1.0,0.01,0.0,4
15959,22,9,224,574,16,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15960,17,5,0,0,117,1.0,0.04,0.06,5,0.02,0.07,1.0,0
15961,22,9,308,2507,5,0.0,1.0,0.0,102,0.89,0.03,0.0,4
15962,11,9,46,86,234,0.0,1.0,0.01,254,1.0,0.01,0.0,4
15963,22,5,0,0,283,1.0,0.08,0.05,23,0.09,0.05,1.0,0
15964,5,5,0,0,138,1.0,0.12,0.06,5,0.02,0.07,1.0,0
15965,22,9,252,1628,1,0.0,1.0,0.0,40,0.98,0.05,0.0,4
15966,22,9,159,9569,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15967,46,1,0,0,147,0.0,0.12,0.05,17,0.07,0.05,0.0,0
15968,65,5,0,0,224,1.0,0.06,0.05,13,0.05,0.06,1.0,0
15969,22,9,221,269,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15970,22,9,296,1761,17,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15971,46,5,0,0,124,1.0,0.1,0.07,14,0.05,0.07,1.0,0
15972,22,9,211,2181,17,0.0,1.0,0.0,199,1.0,0.0,0.0,4
15973,22,9,248,16626,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15974,11,9,43,43,171,0.0,1.0,0.0,254,1.0,0.01,0.0,4
15975,22,6,184,21900,1,1.0,1.0,0.0,10,1.0,0.0,0.1,4
15976,14,9,1032,0,511,0.0,1.0,0.0,119,0.47,0.18,0.0,0
15977,22,9,219,7734,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15978,14,9,1032,0,511,0.0,1.0,0.0,113,0.44,0.01,0.0,0
15979,30,5,0,0,264,1.0,0.03,0.06,7,0.03,0.08,1.0,0
15980,18,2,0,0,266,0.0,0.02,0.06,6,0.02,0.07,0.0,0
15981,46,1,0,0,197,0.1,0.01,1.0,1,0.0,0.89,0.07,1
15982,9,2,0,0,237,0.0,0.04,0.07,9,0.04,0.08,0.0,0
15983,46,9,28,0,5,0.0,1.0,0.0,5,0.02,0.05,0.02,0
15984,46,5,0,0,205,1.0,0.03,0.05,7,0.05,0.08,0.9,0
15985,17,9,7,225,1,0.0,1.0,0.0,13,0.07,0.07,0.04,4
15986,22,9,224,3970,30,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15987,22,9,324,258,26,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15988,22,9,328,418,15,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15989,22,9,234,2750,25,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15990,22,9,296,715,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
15991,41,9,146,105,3,0.0,0.67,0.67,2,0.01,0.83,0.0,4
15992,13,9,8,0,1,0.0,1.0,0.0,129,1.0,0.0,0.0,1
15993,46,4,1,0,2,0.0,1.0,0.0,2,0.01,0.36,0.0,1
15994,46,5,0,0,104,1.0,0.14,0.06,6,0.02,0.08,1.0,0
15995,22,9,334,1694,12,0.0,1.0,0.0,255,1.0,0.0,0.01,4
15996,44,9,35,130,1,0.0,1.0,0.0,3,0.02,0.03,0.01,4
15997,62,2,0,0,107,0.0,0.02,0.08,2,0.01,0.07,0.0,0
15998,65,4,0,0,1,0.0,1.0,0.0,1,0.01,0.31,0.0,1
15999,46,4,0,0,1,0.0,1.0,0.0,1,0.0,0.58,0.0,1
16000,22,1,0,0,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16001,11,9,46,46,94,0.0,1.0,0.0,254,1.0,0.01,0.0,4
16002,22,9,291,321,32,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16003,22,9,331,278,2,0.0,1.0,0.0,235,0.92,0.02,0.0,4
16004,2,5,0,0,115,1.0,0.1,0.06,13,0.05,0.07,1.0,0
16005,8,5,0,0,149,1.0,0.07,0.05,2,0.01,0.06,1.0,0
16006,2,5,0,0,236,1.0,0.0,0.07,1,0.0,0.07,1.0,0
16007,51,9,985,334,1,0.0,1.0,0.0,152,0.64,0.03,0.0,4
16008,22,4,54060,7300,4,0.0,1.0,0.0,19,1.0,0.0,0.0,0
16009,22,9,323,7355,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16010,54,5,0,0,239,1.0,0.03,0.07,15,0.06,0.08,1.0,0
16011,51,9,2276,337,1,0.0,1.0,0.0,154,0.91,0.09,0.0,4
16012,14,9,520,0,457,0.0,1.0,0.0,207,1.0,0.0,0.0,0
16013,22,9,54540,8314,2,0.0,1.0,0.0,105,1.0,0.0,0.0,0
16014,46,9,1,0,28,0.0,0.25,0.11,7,0.03,0.88,0.1,1
16015,17,5,0,0,1,1.0,1.0,0.0,8,1.0,0.0,1.0,0
16016,22,5,0,0,2,0.5,1.0,0.0,255,1.0,0.0,0.01,4
16017,64,1,0,0,209,0.0,0.02,0.07,5,0.02,0.07,0.0,0
16018,11,9,45,111,71,0.0,0.99,0.03,241,0.95,0.01,0.0,4
16019,19,9,567,0,1,0.0,1.0,0.0,67,0.4,0.04,0.01,4
16020,22,9,350,2716,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16021,32,5,0,0,116,1.0,0.01,0.07,1,0.0,0.09,1.0,0
16022,22,9,304,2507,5,0.0,1.0,0.0,143,0.95,0.01,0.0,4
16023,22,9,240,1469,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16024,53,5,0,0,298,1.0,0.06,0.05,19,0.07,0.06,1.0,0
16025,14,9,1032,0,510,0.0,1.0,0.0,16,0.1,0.02,0.0,0
16026,46,9,1,0,9,0.0,1.0,0.0,9,0.04,0.07,0.0,1
16027,46,5,0,0,267,1.0,0.03,0.07,8,0.03,0.09,1.0,0
16028,57,5,0,0,64,1.0,0.25,0.06,47,0.18,0.05,1.0,0
16029,13,9,8,0,1,0.0,1.0,0.0,89,1.0,0.0,0.0,1
16030,46,9,105,0,2,0.0,1.0,0.0,253,0.99,0.01,0.0,4
16031,57,9,205,6096,1,0.0,1.0,0.0,26,0.1,0.05,0.51,4
16032,19,9,194,0,1,0.0,1.0,0.0,24,0.11,0.02,0.0,4
16033,46,5,0,0,188,1.0,0.13,0.05,24,0.09,0.06,1.0,0
16034,41,1,0,0,444,0.08,0.0,1.0,1,0.0,1.0,0.08,1
16035,46,5,0,0,120,1.0,0.05,0.05,6,0.02,0.06,1.0,0
16036,32,5,0,0,292,1.0,0.01,0.05,4,0.02,0.05,1.0,0
16037,6,5,0,0,118,1.0,0.08,0.06,4,0.02,0.07,1.0,0
16038,40,9,48,48,1,0.0,1.0,0.0,8,0.2,0.1,0.0,4
16039,14,9,1032,0,189,0.0,1.0,0.0,189,0.74,0.01,0.0,0
16040,23,5,0,0,127,1.0,0.06,0.06,19,0.07,0.06,1.0,0
16041,46,5,0,0,135,1.0,0.1,0.06,6,0.03,0.08,1.0,0
16042,22,9,169,8147,4,0.0,1.0,0.0,20,1.0,0.0,0.0,4
16043,27,1,0,0,147,0.0,0.12,0.05,18,0.07,0.07,0.0,0
16044,19,9,192,0,2,0.0,1.0,0.0,10,0.19,0.24,0.0,4
16045,7,1,0,0,283,0.0,0.05,0.06,13,0.05,0.07,0.0,0
16046,22,9,197,2543,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16047,19,9,852,0,5,0.0,1.0,0.0,119,0.47,0.03,0.0,4
16048,38,1,0,0,137,0.0,0.06,0.07,7,0.03,0.07,0.0,0
16049,22,9,209,809,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16050,51,9,602,285,1,0.0,1.0,0.0,115,0.49,0.06,0.01,4
16051,41,1,0,0,508,0.09,0.0,1.0,1,0.0,1.0,0.08,1
16052,51,9,867,387,1,0.0,1.0,0.0,23,0.09,0.09,0.8,4
16053,51,9,832,338,1,0.0,1.0,0.0,123,0.86,0.14,0.0,4
16054,35,1,0,0,176,0.0,0.07,0.07,13,0.05,0.07,0.0,0
16055,4,5,0,0,144,1.0,0.03,0.07,4,0.02,0.07,1.0,0
16056,22,9,466,3177,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16057,13,9,30,0,1,0.0,1.0,0.0,131,1.0,0.0,0.0,4
16058,22,9,225,18273,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16059,13,9,8,0,1,0.0,1.0,0.0,13,1.0,0.0,0.0,1
16060,46,9,28,0,191,0.52,0.48,0.04,91,0.36,0.65,0.09,0
16061,41,1,0,0,511,0.16,0.0,1.0,1,0.0,1.0,0.23,1
16062,19,9,884,0,3,0.0,1.0,0.0,110,0.43,0.02,0.0,4
16063,22,9,234,301,1,0.0,1.0,0.0,10,1.0,0.0,0.33,4
16064,19,9,246,0,1,0.0,1.0,0.0,12,1.0,0.0,0.0,2
16065,57,5,0,0,247,1.0,0.04,0.07,10,0.04,0.07,1.0,0
16066,13,9,8,0,1,0.0,1.0,0.0,129,1.0,0.0,0.0,1
16067,54,5,0,0,22,1.0,0.45,0.18,10,0.04,0.07,1.0,0
16068,21,5,0,0,256,1.0,0.02,0.07,5,0.02,0.07,1.0,0
16069,57,5,0,0,110,1.0,0.09,0.06,29,0.11,0.06,1.0,0
16070,22,9,303,2239,4,0.0,1.0,0.0,223,0.87,0.01,0.0,4
16071,22,5,0,0,53,1.0,0.26,0.08,34,0.26,0.03,1.0,0
16072,22,9,355,1091,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16073,46,5,0,0,217,1.0,0.08,0.06,30,0.12,0.06,1.0,0
16074,46,9,1,0,33,0.0,0.33,0.09,56,0.22,0.31,0.1,1
16075,11,9,17,17,1,0.0,1.0,0.0,236,0.93,0.01,0.0,4
16076,41,9,10044,0,12,0.08,0.08,0.25,1,0.0,0.03,0.0,4
16077,46,5,0,0,218,1.0,0.08,0.06,3,0.01,0.07,1.0,0
16078,11,9,43,125,78,0.0,0.99,0.03,246,0.96,0.01,0.0,4
16079,9,5,0,0,292,1.0,0.07,0.05,5,0.02,0.08,1.0,0
16080,51,5,0,0,2,0.5,1.0,0.0,145,0.84,0.03,0.01,4
16081,46,10,0,0,1,1.0,1.0,0.0,1,0.01,0.94,0.96,1
16082,22,9,368,771,7,0.0,1.0,0.0,231,1.0,0.0,0.0,4
16083,22,9,171,409,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16084,14,9,1032,0,277,0.0,1.0,0.0,255,1.0,0.0,0.0,0
16085,13,9,18,0,1,0.0,1.0,0.0,14,1.0,0.0,0.0,1
16086,22,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16087,22,9,233,1867,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16088,22,9,215,1761,30,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16089,11,9,44,133,125,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16090,11,9,43,81,4,0.0,1.0,0.0,39,0.49,0.03,0.0,4
16091,22,1,0,0,1,0.0,1.0,0.0,7,1.0,0.0,0.0,4
16092,46,5,0,0,258,1.0,0.01,0.06,17,0.07,0.07,1.0,0
16093,57,5,0,0,48,1.0,0.25,0.08,39,0.15,0.05,1.0,0
16094,46,9,105,146,2,0.0,1.0,0.0,235,0.92,0.01,0.0,4
16095,46,5,0,0,4,1.0,0.25,0.75,8,0.03,0.07,1.0,0
16096,11,9,44,129,131,0.0,1.0,0.0,254,1.0,0.01,0.0,4
16097,13,9,8,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,1
16098,51,5,0,0,20,1.0,1.0,0.0,140,0.49,0.02,0.98,0
16099,22,9,228,7333,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16100,46,5,0,0,50,1.0,0.4,0.08,20,0.08,0.06,1.0,0
16101,22,9,238,3862,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16102,6,5,0,0,241,1.0,0.02,0.07,6,0.02,0.08,1.0,0
16103,22,9,218,483,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16104,14,9,1032,0,511,0.0,1.0,0.0,244,0.96,0.01,0.0,0
16105,22,9,219,788,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16106,19,5,0,0,246,1.0,0.02,0.06,2,0.01,0.09,1.0,0
16107,22,9,261,585,1,0.0,1.0,0.0,254,1.0,0.01,0.0,4
16108,54,2,0,0,179,0.0,0.04,0.07,7,0.03,0.08,0.0,0
16109,22,9,3745,4026,19,0.0,1.0,0.0,255,1.0,0.0,0.0,4
16110,22,9,244,1719,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
