L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
34644,80,6,7,458,2163,5,5,27,147,1
38948,1880,6,7,19330,223714,357,356,31,108031,0
49934,80,6,7,459,2239,4,6,27,161,1
49138,80,6,7,493,3760,5,6,27,108,1
49600,80,6,7,658,2473,7,5,27,1134,1
57736,443,6,91,837,516,12,7,25,18414,0
56331,53,17,5,56,1125,1,1,0,11,0
51469,53,17,5,236,349,2,2,0,60,0
59510,53,17,5.126,65,353,1,1,0,205,0
58390,80,6,7,458,2163,5,5,27,221,1
57846,80,6,7,525,696,5,4,27,130,1
56842,80,6,7,458,2163,5,5,27,180,1
50089,9197,6,7,494,22815,7,19,27,20,0
48032,80,6,7,755,2895,6,6,27,940,1
56806,80,6,7,483,696,5,4,27,164,1
58478,80,6,7,458,2163,5,5,27,242,1
49812,80,6,7,532,2239,5,6,27,170,1
57856,80,6,7,458,2163,5,5,27,189,1
58782,80,6,7,458,2163,5,5,27,218,1
57738,53,17,5,130,146,2,2,0,2,1
34452,80,6,7,458,2163,5,5,27,165,1
49354,80,6,7,528,3812,5,7,27,41,1
34734,80,6,7,504,696,5,4,27,211,1
56504,55740,17,12,5564,0,16,0,0,1188,0
49186,80,6,7,490,3812,5,7,27,91,1
80,36094,6,7,104,104,2,2,17,9234,0
49454,80,6,7,448,112,3,2,26,850,1
56694,80,6,7,498,696,5,4,27,171,1
34429,15600,17,0,63,0,1,0,0,0,0
45728,80,6,7,104,52,2,1,17,328,1
47598,80,6,7,836,2239,5,6,27,15,1
48998,80,6,7,509,3812,5,7,27,96,1
48760,80,6,7,474,2816,5,6,27,1620,1
39500,52654,17,12,440,0,1,0,0,0,0
10079,53,17,5,129,800,1,1,0,23,0
57596,80,6,7,465,696,5,4,27,185,1
48846,80,6,7,503,3760,6,6,27,28,1
49346,80,6,7,521,3812,5,7,27,59,1
45872,80,6,7,112,60,2,1,18,329,1
6400,53,17,5.178,80,366,1,1,0,131,0
34880,80,6,7,458,2163,5,5,27,170,1
58856,1900,17,153.12,6658,0,42,0,0,24085,0
54378,53,17,5,78,841,1,1,0,12,0
49020,80,6,7,495,3760,5,6,27,92,1
58288,80,6,7,488,696,5,4,27,140,1
48970,80,6,7,877,3812,5,7,27,68,1
38422,56304,17,12,440,0,1,0,0,0,0
35412,80,6,7.178,544,12815,6,12,27,1675,1
48231,53,17,5,130,146,2,2,0,3,1
57972,80,6,7,458,2163,5,5,27,239,1
46920,80,6,7,913,2239,5,6,27,17,1
57966,80,6,7,486,696,5,4,27,172,1
43425,3289,17,0,86,0,2,0,0,0,1
56366,80,6,7,544,527,5,4,27,230,1
0,0,2,82,128,0,4,0,0,25,0
35266,80,6,7.178,773,12867,5,13,27,1508,1
35866,80,6,7.178,499,12815,5,12,27,1558,1
34472,80,6,7,458,2163,5,5,27,146,1
47852,80,6,7,511,2239,5,6,27,3,1
41698,80,6,7.178,620,12815,6,12,27,1409,1
34574,80,6,7,504,696,5,4,27,129,1
58312,80,6,7,458,2163,5,5,27,331,1
38348,80,6,7.178,541,12867,6,13,27,1759,1
56792,80,6,7,459,696,5,4,27,164,1
47696,80,6,7,603,2239,6,6,27,6,1
34732,80,6,7,458,2163,5,5,27,234,1
61033,53,17,5.126,59,75,1,1,0,304,0
34690,80,6,7,511,696,5,4,27,131,1
57414,53,17,5.178,75,156,1,1,0,127,0
5353,5353,17,8,420,0,3,0,0,3991,0
59891,53,17,5,81,123,1,1,0,125,0
34678,80,6,7,490,696,5,4,27,118,1
60346,15600,17,0,63,0,1,0,0,0,0
51861,15600,17,0,63,0,1,0,0,0,0
47028,80,6,7,514,2239,5,6,27,12,1
48441,53,17,5,236,349,2,2,0,25,0
42586,53,17,5,73,197,1,1,0,14,0
48864,80,6,7,477,3812,5,7,27,1141,1
50381,53,17,5.178,72,133,1,1,0,13,0
57858,80,6,7,459,696,5,4,27,170,1
49102,80,6,7,519,3760,5,6,27,41,1
57802,80,6,7,458,2163,5,5,27,201,1
52538,80,6,7,216,3760,4,6,27,1048,1
48980,80,6,7,727,3812,5,7,27,68,1
52365,1900,17,153.12,459,0,3,0,0,614,0
47122,80,6,7,566,2239,5,6,27,4,1
38547,53,17,5,130,146,2,2,0,28,1
58008,80,6,7,475,696,5,4,27,367,1
49982,9197,6,7,381,3770,5,7,27,15,0
49915,9197,6,7,344,3913,5,7,27,17,0
51408,9197,6,7,574,22815,9,19,27,37,0
50377,41952,6,7,795,4374,10,12,27,559,0
38831,53,17,5,140,492,2,2,0,3,1
47564,80,6,7,534,2239,5,6,27,3,1
43334,15600,17,0,63,0,1,0,0,0,0
34352,80,6,7,458,2163,5,5,27,144,1
35950,80,6,7,526,2816,6,6,27,1003,1
50465,1900,17,153.12,808,0,4,0,0,2970,0
39345,53,17,5,98,802,1,1,0,12,0
57832,80,6,7,458,2163,5,5,27,227,1
49928,9197,6,7,488,6921,5,9,27,11,0
56590,80,6,7,471,696,5,4,27,148,1
56380,80,6,7,458,2163,5,5,27,278,1
41610,80,6,7.178,589,12815,6,12,27,1458,1
45075,15600,17,0,63,0,1,0,0,0,0
38704,80,6,7.178,606,12815,6,12,27,1677,1
41802,80,6,7,809,12815,5,12,27,1617,1
57734,80,6,7,553,696,5,4,27,139,1
41131,80,6,7,17374,108329,62,87,27,24538,0
57638,80,6,7,562,696,5,4,27,169,1
49506,80,6,7,538,3812,6,7,27,65,1
46992,80,6,7,572,2239,5,6,27,26,1
56442,80,6,7,480,696,5,4,27,196,1
35806,80,6,7.178,572,12815,6,12,27,1324,1
47716,80,6,7,629,2239,5,6,27,6,1
34364,80,6,7,458,2163,5,5,27,137,1
41772,80,6,7,592,12815,6,12,27,1287,1
41556,80,6,7,759,12815,6,12,27,1609,1
36272,80,6,7.178,561,12815,5,12,27,1375,1
34640,80,6,7,458,2163,5,5,27,146,1
56366,80,6,7,544,527,5,4,27,230,1
50054,9197,6,7,344,2022,5,6,27,11,0
56958,80,6,7,458,2163,5,5,27,228,1
50498,55740,17,12,350,0,1,0,0,0,0
48776,80,6,7,112,60,2,1,18,319,1
34400,80,6,7,458,2163,5,5,27,179,1
58540,53,17,5,130,146,2,2,0,8,1
47582,80,6,7,720,2239,5,6,27,4,1
39802,15600,17,0,63,0,1,0,0,0,0
37500,58773,17,12,350,0,1,0,0,0,0
41845,53,17,5,130,146,2,2,0,3,1
36676,53,17,5.126,72,530,1,1,0,185,0
47786,80,6,7,553,2479,6,6,27,1646,1
56600,80,6,7,458,2163,5,5,27,171,1
57824,80,6,7,490,696,5,4,27,169,1
41576,80,6,7.178,557,12815,6,12,27,1499,1
2423,53,17,5.119,84,235,1,1,0,11,0
6106,53,17,5.176,73,101,1,1,0,220,0
50189,41952,6,7,570,4310,8,8,27,13,0
41860,80,6,7,877,12815,7,12,27,1578,1
58868,80,6,7,489,696,5,4,27,168,1
26790,53,17,5,129,800,1,1,0,25,0
48042,80,6,7,393,112,3,2,26,662,1
34566,80,6,7,466,696,5,4,27,138,1
47806,80,6,7,538,2239,5,6,27,11,1
58336,80,6,7,668,696,5,4,27,169,1
47656,80,6,7,523,2239,5,6,27,26,1
50020,80,6,7,841,2239,5,6,27,281,1
57494,80,6,7,458,2163,5,5,27,219,1
42524,80,6,7,593,12815,6,12,27,1411,1
36932,1900,17,153.12,459,0,3,0,0,614,0
14799,53,17,5,81,1146,1,1,0,324,0
5432,53,17,5,84,709,1,1,0,23,0
35272,80,6,7.178,854,12815,6,12,27,1506,1
49202,80,6,7,518,3812,5,7,27,99,1
43464,53,17,5,136,386,2,2,0,4655,1
49944,80,6,7,813,2239,5,6,27,153,1
50016,9197,6,7,984,30362,7,26,27,37,0
56672,80,6,7,458,2163,5,5,27,181,1
46266,15600,17,0,63,0,1,0,0,0,0
51935,1900,17,153.12,5338,0,34,0,0,15050,0
58126,80,6,7,553,2408,6,6,27,970,1
48788,80,6,7,589,2286,6,6,27,965,1
47584,80,6,7,758,2239,5,6,27,15,1
52502,53,17,5.176,62,190,1,1,0,0,0
56908,80,6,7,496,696,5,4,27,155,1
48916,80,6,7,715,3812,5,7,27,67,1
43159,53,17,5,130,146,2,2,0,3,1
38942,1880,6,7,5500,3353,22,13,27,19635,0
56724,80,6,7,458,2163,5,5,27,206,1
50155,1900,17,153.12,808,0,4,0,0,2968,0
50173,7678,6,7,387,1945,5,6,27,17,0
49952,80,6,7,621,2179,5,5,27,91,1
49618,80,6,7,655,2398,6,6,27,2598,1
42344,80,6,7,610,12815,6,12,27,1419,1
55972,80,6,7,572,520,11,10,17,88754,1
49640,80,6,7,553,2408,6,6,27,979,1
35218,80,6,7.178,844,12815,6,12,27,1551,1
46810,80,6,7,528,2525,5,6,27,1009,1
49110,80,6,7,591,3812,5,7,27,59,1
50282,9197,6,7,381,3770,5,7,27,10,0
57420,80,6,7,458,2163,5,5,27,202,1
58472,80,6,7,474,696,5,4,27,152,1
45751,53,17,5,73,1204,1,1,0,26,0
49472,80,6,7,545,3760,5,6,27,81,1
41508,80,6,7.178,935,12815,6,12,27,1592,1
55290,53,17,5,71,628,1,1,0,131,0
36086,80,6,7.178,568,12815,6,12,27,1283,1
47704,80,6,7,548,2239,5,6,27,13,1
45180,80,6,7,112,60,2,1,18,327,1
48988,80,6,7,480,3812,5,7,27,59,1
47736,80,6,7,559,2239,5,6,27,17,1
40232,1900,17,153.12,459,0,3,0,0,611,0
47656,80,6,7,523,2239,5,6,27,26,1
56842,80,6,7,458,2163,5,5,27,180,1
34488,80,6,7,458,2163,5,5,27,135,1
49590,80,6,7,528,2525,5,6,27,1046,1
53782,15600,17,0,63,0,1,0,0,0,0
49078,80,6,7,805,3760,5,6,27,74,1
49792,80,6,7,424,112,3,2,26,381,1
58474,80,6,7,458,2163,5,5,27,244,1
57418,80,6,7,488,696,5,4,27,166,1
59443,1900,17,153.12,330,0,2,0,0,0,0
47739,1900,17,153.12,459,0,3,0,0,717,0
49408,80,6,7,539,3812,5,7,27,81,1
47780,80,6,7,534,2239,5,6,27,20,1
34994,80,6,7.178,558,12815,6,12,27,2096,1
52159,9197,6,7,344,608,5,5,27,7,0
47066,80,6,7,556,2239,5,6,27,11,1
49802,80,6,7,554,2239,6,6,27,423,1
47606,80,6,7,811,2239,5,6,27,15,1
38864,1900,17,153.12,459,0,3,0,0,716,0
56384,80,6,7,458,2163,5,5,27,178,1
56950,80,6,7,458,2163,5,5,27,192,1
34802,80,6,7,459,696,5,4,27,163,1
50018,9197,6,7,454,22815,6,19,27,24,0
57979,49982,17,12,353,0,1,0,0,0,0
60421,53,17,5,130,146,2,2,0,3,1
49358,80,6,7,542,3760,5,6,27,76,1
58876,80,6,7,503,696,5,4,27,164,1
50046,9197,6,7,384,648,6,6,27,22,0
47610,80,6,7,823,2239,5,6,27,18,1
57898,80,6,7,532,696,5,4,27,187,1
55782,15600,17,0,63,0,1,0,0,0,0
34330,80,6,7,572,696,5,4,27,179,1
41764,80,6,7,759,12815,6,12,27,1615,1
57562,80,6,7,854,696,5,4,27,321,1
56762,59443,17,12,440,0,1,0,0,0,0
51337,443,6,91.126,1466,4117,11,15,26,333,0
58584,80,6,7,112,60,2,1,18,320,1
56974,80,6,7,458,2163,5,5,27,181,1
52171,41952,6,7,518,4350,7,9,27,34,0
54458,53,17,5,130,146,2,2,0,2,1
49658,80,6,7,975,2945,6,6,27,969,1
41159,80,6,7,1196,2917,7,5,27,9019,0
35170,80,6,7,100,52,2,1,18,4,1
48830,80,6,7,413,112,3,2,26,654,1
56380,80,6,7,458,2163,5,5,27,278,1
41696,80,6,7,627,12815,7,12,27,1395,1
47568,80,6,7,584,2239,6,6,27,10,1
33307,53,17,5,82,119,1,1,0,13,0
36114,80,6,7,112,60,2,1,18,328,1
49628,53,17,5.22,76,132,1,1,0,25,0
34648,80,6,7,458,2163,5,5,27,169,1
57714,80,6,7,504,696,5,4,27,151,1
49600,80,6,7,658,2473,7,5,27,1134,1
39274,53,17,5,100,100,2,2,0,3,1
57962,80,6,7,479,696,5,4,27,193,1
47692,80,6,7,574,2239,5,6,27,15,1
63633,5355,17,154,122,0,2,0,0,0,0
58552,80,6,7,520,696,5,4,27,133,1
46537,53,17,5.126,63,327,1,1,0,105,0
34760,53,17,5,130,146,2,2,0,3,1
33648,55740,17,12,344,0,1,0,0,0,0
42444,80,6,7,607,12815,6,12,27,1445,1
58030,80,6,7,510,696,5,4,27,227,1
50058,9197,6,7,488,6921,5,9,27,16,0
34554,80,6,7,522,696,5,4,27,133,1
49532,80,6,7,216,112,4,2,19,158,1
3450,53,17,5,77,401,1,1,0,315,0
49338,80,6,7,493,3760,5,6,27,76,1
57982,80,6,7,514,696,5,4,27,223,1
58648,80,6,7,528,696,5,4,27,120,1
35608,80,6,7.178,586,12815,6,12,27,1424,1
57962,80,6,7,479,696,5,4,27,193,1
58300,80,6,7,482,696,5,4,27,161,1
58114,80,6,7,552,2816,6,6,27,970,1
56572,80,6,7,458,2163,5,5,27,345,1
49306,80,6,7,531,3812,5,7,27,51,1
34524,80,6,7,458,2163,5,5,27,173,1
57552,80,6,7,458,2163,5,5,27,401,1
50255,9197,6,7,546,22998,8,20,27,45,0
57652,80,6,7,458,2163,5,5,27,221,1
1880,49871,6,0,237104,11160,372,279,24,119503,0
123,123,17,9.169,76,76,1,1,0,312,0
49196,80,6,7,511,3812,5,7,27,109,1
58686,80,6,7,458,2163,5,5,27,198,1
58286,80,6,7,458,2163,5,5,27,195,1
58030,80,6,7,501,2479,5,6,27,1692,1
58298,80,6,7,458,2163,5,5,27,244,1
38554,80,6,7.178,504,12815,5,12,27,1621,1
42682,53,17,5,74,142,1,1,0,15,0
33910,53,17,5,100,100,2,2,0,3,1
38588,80,6,7.178,550,12815,5,12,27,1625,1
56486,80,6,7,751,696,5,4,27,164,1
57740,80,6,7,458,2163,5,5,27,178,1
34492,80,6,7,458,2163,5,5,27,131,1
49044,80,6,7,472,3812,5,7,27,110,1
34274,80,6,7,450,696,5,4,27,109,1
36258,80,6,7.178,564,12867,6,13,27,1353,1
35480,53,17,5,130,146,2,2,0,7,1
0,0,2,82,128,0,4,0,0,22,0
56762,80,6,7,507,696,5,4,27,269,1
60963,1900,17,153.12,306,0,2,0,0,614,0
58360,80,6,7,753,696,5,4,27,128,1
47734,80,6,7,552,2239,5,6,27,13,1
50114,7678,6,7,406,1945,5,6,27,19,0
3152,53,17,5,78,132,1,1,0,21,0
43686,53,17,5,57,121,1,1,0,693,0
80,48770,6,7,52,52,1,1,17,4,0
58490,80,6,7,458,2163,5,5,27,247,1
58886,80,6,7,458,2163,5,5,27,219,1
57046,53,17,5,84,354,1,1,0,126,0
56798,80,6,7,458,2163,5,5,27,204,1
29964,53,17,5,74,795,1,1,0,11,0
49336,80,6,7,566,3812,6,7,27,134,1
34518,80,6,7,451,696,5,4,27,152,1
49728,80,6,7,502,2239,5,6,27,391,1
49950,41952,6,7,795,4374,10,12,27,790,0
34314,80,6,7,482,696,5,4,27,118,1
56536,80,6,7,458,2163,5,5,27,286,1
41796,80,6,7,809,12815,5,12,27,1585,1
34424,80,6,7,458,2163,5,5,27,145,1
52172,41952,6,7,795,4374,10,12,27,539,0
46868,80,6,7,532,2239,5,6,27,17,1
45108,80,6,7,553,2479,6,6,27,1703,1
47012,80,6,7,527,2239,5,6,27,13,1
46892,80,6,7,882,2239,6,6,27,6,1
56422,80,6,7,482,696,5,4,27,172,1
49462,80,6,7,510,3812,5,7,27,68,1
48944,80,6,7,523,3812,6,7,27,543,1
50614,61850,17,12,362,0,1,0,0,0,0
47694,80,6,7,572,2239,5,6,27,12,1
34336,80,6,7,458,2163,5,5,27,160,1
40552,53,17,5,136,168,2,2,0,0,1
58716,80,6,7,476,696,5,4,27,132,1
57008,80,6,7,503,696,5,4,27,164,1
58130,53,17,5,91,145,1,1,0,311,0
42070,80,6,7,591,12815,5,12,27,1526,1
34578,80,6,7,498,696,5,4,27,115,1
36864,58773,17,12,440,0,1,0,0,0,0
47814,80,6,7,611,2239,6,6,27,13,1
47166,80,6,7,549,2239,5,6,27,15,1
38946,1880,6,7,25461,1077679,180,750,27,19632,0
49284,80,6,7,483,3760,5,6,27,61,1
47814,80,6,7,548,2471,6,6,27,1873,1
41666,80,6,7.178,600,12867,6,13,27,1415,1
34452,80,6,7,458,2163,5,5,27,165,1
41521,53,17,5,108,108,2,2,0,3,1
48044,80,6,7,549,2816,6,6,27,985,1
57722,80,6,7,496,696,5,4,27,167,1
36701,53,17,5,72,295,1,1,0,4,0
34816,15600,17,0,63,0,1,0,0,0,0
5353,5353,17,8,1108,0,12,0,0,28,0
47570,80,6,7,532,2239,5,6,27,3,1
35818,80,6,7.178,596,12815,6,12,27,1615,1
52121,9197,6,7,344,2022,5,6,27,10,0
34742,80,6,7,518,696,5,4,27,135,1
58054,80,6,7,684,2816,6,6,27,1379,1
50383,9197,6,7,344,3913,5,7,27,13,0
56572,80,6,7,458,2163,5,5,27,345,1
57766,80,6,7,486,696,5,4,27,164,1
50258,41952,6,7,438,4310,5,8,27,8,0
49008,80,6,7,492,3812,5,7,27,64,1
63854,53,17,5,72,1203,1,1,0,10,0
56998,80,6,7,458,2163,5,5,27,147,1
57524,80,6,7,458,2163,5,5,27,231,1
50010,80,6,7,691,2179,3,5,25,60,1
47576,80,6,7,621,2239,5,6,27,14,1
57650,80,6,7,477,696,5,4,27,148,1
50097,9197,6,7,1064,30362,9,26,27,26,0
56604,80,6,7,458,2163,5,5,27,164,1
47832,80,6,7,534,2239,5,6,27,11,1
48621,53,17,5,130,146,2,2,0,2,1
58742,80,6,7,518,696,5,4,27,142,1
56752,80,6,7,300,132,6,3,19,3875,1
64851,1900,17,153.12,5668,0,36,0,0,15041,0
41628,80,6,7,591,12815,5,12,27,1495,1
58598,80,6,7,458,2163,5,5,27,182,1
41986,80,6,7,596,12815,7,12,27,1603,1
48888,80,6,7,471,3812,5,7,27,147,1
36097,53,17,5,140,480,2,2,0,13,1
56962,80,6,7,458,2163,5,5,27,165,1
16335,53,17,5,84,431,1,1,0,23,0
49416,80,6,7,552,3812,5,7,27,57,1
57096,51935,17,12,353,0,1,0,0,0,0
45464,1900,17,153.12,306,0,2,0,0,614,0
50320,443,6,91.125,1266,876,7,6,26,184,0
50990,9197,6,7,344,3913,5,7,27,13,0
57634,80,6,7,556,696,5,4,27,155,1
43381,49925,17,12,353,0,1,0,0,0,0
58340,15600,17,0,63,0,1,0,0,0,0
49378,80,6,7,490,3760,5,6,27,169,1
35765,15600,17,0,63,0,1,0,0,0,0
41670,80,6,7,580,12815,6,12,27,1409,1
48863,53,17,5,100,100,2,2,0,3,1
34716,80,6,7,458,2163,5,5,27,175,1
47028,53,17,5,130,146,2,2,0,2,1
36234,80,6,7.178,544,12815,6,12,27,1360,1
41568,80,6,7,791,12815,5,12,27,1729,1
38236,64251,17,12,353,0,1,0,0,0,0
56580,80,6,7,458,2163,5,5,27,241,1
41736,80,6,7.178,637,12815,7,12,27,1358,1
53533,1900,17,153.12,459,0,3,0,0,614,0
43803,53,17,5,100,100,2,2,0,7,1
49232,80,6,7,504,3812,5,7,27,71,1
41538,80,6,7,518,12815,5,12,27,1621,1
56608,80,6,7,458,2163,5,5,27,162,1
49900,80,6,7,729,2239,5,6,27,133,1
50484,9197,6,7,459,16158,6,14,27,22,0
38976,53,17,5,100,100,2,2,0,2,1
47854,80,6,7,521,2239,5,6,27,11,1
45983,53,17,5,130,205,2,2,0,14,1
58334,80,6,7,458,2163,5,5,27,216,1
49066,80,6,7,782,3812,5,7,27,100,1
47506,80,6,7,572,2485,6,6,27,7506,1
49330,80,6,7,480,3760,5,6,27,53,1
64847,5355,17,154,122,0,2,0,0,0,0
57878,80,6,7,497,696,5,4,27,125,1
50882,41952,6,7,795,4374,10,12,27,244,0
58602,80,6,7,458,2163,5,5,27,188,1
58542,80,6,7,112,60,2,1,18,336,1
46878,80,6,7,621,2239,5,6,27,15,1
57466,80,6,7,694,696,5,4,27,229,1
58584,80,6,7,546,696,5,4,27,143,1
123,123,17,9,532,532,7,7,0,14670,0
41738,80,6,7.178,592,12815,6,12,27,1367,1
47598,80,6,7,836,2239,5,6,27,15,1
57818,80,6,7,458,2163,5,5,27,233,1
57654,80,6,7,451,696,5,4,27,145,1
49904,80,6,7,580,2239,6,6,27,878,1
42652,80,6,7,541,12815,6,12,27,1297,1
58232,80,6,7,518,527,5,4,27,3488,1
34719,53,17,5,61,270,1,1,0,482,0
49526,80,6,7,552,3760,5,6,27,59,1
47156,80,6,7,511,2239,5,6,27,17,1
57738,80,6,7,582,696,5,4,27,120,1
39081,53,17,5,130,146,2,2,0,5,1
35968,53,17,5,354,516,3,3,0,27,0
46874,80,6,7,511,2239,5,6,27,5,1
42181,53,17,5,66,787,1,1,0,17,0
58552,15600,17,0,63,0,1,0,0,0,0
45815,15600,17,0,63,0,1,0,0,0,0
35992,80,6,7.178,571,12815,6,12,27,1244,1
58418,80,6,7,498,2163,6,5,27,217,1
41680,80,6,7,541,12815,6,12,27,1645,1
38712,80,6,7.178,544,12815,6,12,27,1668,1
56494,80,6,7,789,696,5,4,27,155,1
45734,80,6,7,104,52,2,1,17,315,1
49236,80,6,7,480,3812,5,7,27,73,1
42034,80,6,7,556,12815,6,12,27,1556,1
56676,80,6,7,458,2163,5,5,27,166,1
47832,80,6,7,534,2239,5,6,27,11,1
57522,80,6,7,734,696,5,4,27,158,1
34254,80,6,7,545,527,5,4,27,105,1
56886,80,6,7,458,2163,5,5,27,176,1
40875,15600,17,0,63,0,1,0,0,0,0
50074,80,6,7,553,2408,6,6,27,1029,1
56191,80,6,7,216,164,4,3,19,5845,0
57488,80,6,7,458,2163,5,5,27,238,1
36250,80,6,7.178,609,12815,7,12,27,1349,1
29701,53,17,5,56,1125,1,1,0,12,0
62516,53,17,5.126,64,80,1,1,0,610,0
48021,15600,17,0,63,0,1,0,0,0,0
34760,80,6,7,458,2163,5,5,27,176,1
51086,15600,17,0,63,0,1,0,0,0,0
47988,80,6,7,526,2816,6,6,27,1658,1
57584,80,6,7,458,2163,5,5,27,239,1
34504,80,6,7,458,2163,5,5,27,166,1
42646,80,6,7,541,12815,6,12,27,1383,1
49798,80,6,7,534,2239,5,6,27,53,1
57520,80,6,7,458,2163,5,5,27,226,1
57870,80,6,7,483,696,5,4,27,128,1
58424,80,6,7,854,696,5,4,27,169,1
47804,80,6,7,164,60,3,1,19,30024,1
36098,80,6,7.178,592,12815,6,12,27,1399,1
47172,80,6,7,622,2239,6,6,27,10,1
49853,2869,6,0,60,40,1,1,22,0,0
35298,80,6,7.178,932,12815,6,12,27,1502,1
52124,9197,6,7,344,608,5,5,27,10,0
49666,80,6,7,527,2525,5,6,27,1186,1
58606,80,6,7,458,2163,5,5,27,203,1
28932,53,17,5.178,77,375,1,1,0,68,0
50976,9197,6,7,494,22815,7,19,27,24,0
47758,80,6,7,535,2239,5,6,27,14,1
56778,80,6,7,528,696,5,4,27,163,1
46858,443,6,91,240,0,4,0,2,7172,1
42370,53,17,5,108,108,2,2,0,3,1
38449,15600,17,0,63,0,1,0,0,0,0
32920,53,17,5,69,1200,1,1,0,13,0
36206,80,6,7.178,592,12867,6,13,27,1216,1
49498,80,6,7,542,3760,5,6,27,51,1
65233,54022,17,12,629,0,2,0,0,0,0
34740,80,6,7,458,2163,5,5,27,162,1
50290,9197,6,7,528,6921,6,9,27,35,0
5353,5353,17,8,408,0,6,0,0,3007,0
35766,80,6,7.178,538,12815,6,12,27,1332,1
60119,53,17,5,100,100,2,2,0,3,1
57952,80,6,7,458,2203,5,6,27,408,1
35272,53,17,5.178,73,157,1,1,0,13,0
57816,80,6,7,476,696,5,4,27,178,1
34384,80,6,7,458,2163,5,5,27,164,1
49951,7678,6,7,387,1945,5,6,27,12,0
35850,80,6,7.178,538,12815,6,12,27,1563,1
48990,80,6,7,480,3812,5,7,27,116,1
6480,53,17,5,72,526,1,1,0,24,0
39040,53,17,5,129,800,1,1,0,24,0
47038,80,6,7,552,2239,5,6,27,11,1
47160,80,6,7,528,2239,5,6,27,15,1
49747,53,17,5,108,108,2,2,0,8,1
42638,80,6,7,620,12815,6,12,27,1399,1
50908,53,17,5.212,99,133,1,1,0,12,0
49492,80,6,7,521,3812,5,7,27,51,1
38652,80,6,7.178,586,12815,6,12,27,1629,1
34620,80,6,7,458,2163,5,5,27,194,1
34446,80,6,7,723,696,5,4,27,138,1
56444,80,6,7,458,2163,5,5,27,275,1
41674,80,6,7,655,12815,6,12,27,1407,1
34490,80,6,7,474,696,5,4,27,99,1
41746,80,6,7,655,12815,6,12,27,1585,1
57664,80,6,7,458,2163,5,5,27,204,1
42190,80,6,7,548,12815,6,12,27,1514,1
46992,80,6,7,572,2239,5,6,27,26,1
35072,15600,17,0,63,0,1,0,0,0,0
56516,80,6,7,458,2163,5,5,27,180,1
57034,80,6,7,180,132,4,3,19,128,1
38710,80,6,7.178,541,12867,6,13,27,1653,1
56788,80,6,7,300,132,6,3,19,3493,1
57708,80,6,7,458,2163,5,5,27,188,1
49676,80,6,7,580,2239,6,6,27,600,1
39312,53,17,5,130,146,2,2,0,2,1
58000,80,6,7,462,696,5,4,27,204,1
34730,80,6,7,497,696,5,4,27,178,1
49374,80,6,7,480,3760,5,6,27,181,1
49092,80,6,7,754,3812,5,7,27,70,1
41812,80,6,7,844,12815,6,12,27,1583,1
49354,80,6,7,528,3812,5,7,27,41,1
40638,80,6,7.178,511,6164,3,7,26,1636,1
49752,80,6,7,407,112,3,2,26,664,1
56860,80,6,7,490,696,5,4,27,158,1
50010,80,6,7,691,2179,3,5,25,60,1
58104,80,6,7,112,60,2,1,18,322,1
38526,80,6,7.178,882,12815,5,12,27,1677,1
58270,80,6,7,526,2816,6,6,27,1712,1
34952,80,6,7.178,691,12611,6,12,27,1687,1
50349,9197,6,7,454,22815,6,19,27,21,0
58474,80,6,7,458,2163,5,5,27,244,1
52523,1124,17,0,130,0,2,0,0,0,1
50038,80,6,7,887,2239,6,6,27,234,1
57774,80,6,7,500,696,5,4,27,160,1
50182,9197,6,7,1064,30362,9,26,27,33,0
52784,53,17,5,130,146,2,2,0,4,1
47816,80,6,7,566,2239,5,6,27,10,1
47144,53,17,5.203,75,719,1,1,0,218,0
57860,80,6,7,458,2163,5,5,27,208,1
123,123,17,9.169,76,76,1,1,0,307,0
46080,80,6,7,526,2816,6,6,27,988,1
36110,80,6,7,112,60,2,1,18,324,1
49458,59562,17,12,440,0,1,0,0,0,0
44964,53,17,5.126,72,530,1,1,0,185,0
38692,80,6,7.178,564,12815,6,12,27,1701,1
42933,53,17,5,136,168,2,2,0,7,1
49388,80,6,7,503,3760,5,6,27,118,1
49908,80,6,7,532,2187,5,5,27,270,1
58302,80,6,7,458,2163,5,5,27,258,1
49960,80,6,7,621,2239,5,6,27,68,1
58344,80,6,7,706,696,5,4,27,150,1
40986,53,17,5,76,529,1,1,0,23,0
41522,80,6,7.178,547,12815,6,12,27,1565,1
58662,80,6,7,458,2163,5,5,27,196,1
49152,80,6,7,514,3812,5,7,27,61,1
50529,9197,6,7,494,22815,7,19,27,32,0
47752,80,6,7,695,2413,6,6,27,1721,1
48924,80,6,7,216,164,4,3,19,1092,1
42165,15600,17,0,63,0,1,0,0,0,0
57666,80,6,7,483,696,5,4,27,144,1
35092,80,6,7.178,570,12815,6,12,27,1645,1
56508,80,6,7,458,2163,5,5,27,290,1
42198,80,6,7,557,12815,6,12,27,1488,1
41552,80,6,7,724,12815,5,12,27,1616,1
18485,53,17,5.12,78,365,1,1,0,12,0
11208,53,17,5,78,397,1,1,0,13,0
50363,9197,6,7,384,2022,6,6,27,14,0
